Transaction ID,Date,Store ID,Store Name,Product ID,Product Name,Quantity Sold,Unit Price,Total Sales ($)
T693116,2024-12-01,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T959740,2024-09-30,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T460589,2024-04-30,1144,NEW IN TOWN,1002,Samsung Galaxy S23,4,1199,4796
T454757,2024-09-11,1144,NEW IN TOWN,1002,Samsung Galaxy S23,5,1199,5995
T957827,2024-03-23,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T556999,2024-12-01,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T380272,2024-01-30,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T386655,2024-12-13,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T892210,2024-06-04,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T344772,2024-10-04,1144,NEW IN TOWN,2003,Puma Running Shoes,4,149,596
T993246,2024-01-18,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T842460,2024-08-19,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T820831,2024-04-20,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T460897,2024-08-29,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T667345,2024-04-05,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,3,899,2697
T137335,2024-07-21,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T595705,2024-08-23,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,3,129,387
T543049,2024-01-29,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T317298,2024-03-09,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T473704,2024-02-04,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T581673,2024-08-05,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T755480,2024-06-08,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T624903,2024-01-06,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T579493,2024-02-10,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T630885,2024-01-28,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T240585,2024-01-13,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T804420,2024-11-22,1144,NEW IN TOWN,1002,Samsung Galaxy S23,2,1199,2398
T592064,2024-12-16,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T397884,2024-10-03,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,3,129,387
T924884,2024-12-14,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T642020,2024-04-24,1144,NEW IN TOWN,1001,Apple iPhone 15,1,1299,1299
T519623,2024-06-27,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T877709,2024-11-06,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,1,899,899
T156618,2024-07-02,1144,NEW IN TOWN,1002,Samsung Galaxy S23,5,1199,5995
T155342,2024-03-25,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T114905,2024-07-20,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T755998,2024-05-29,1144,NEW IN TOWN,1001,Apple iPhone 15,1,1299,1299
T770609,2024-12-12,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T318862,2024-10-04,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T573413,2024-07-01,1144,NEW IN TOWN,2001,Nike Air Max 90,3,189,567
T964843,2024-12-03,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T959727,2024-01-23,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T548366,2024-01-01,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,2,899,1798
T446294,2024-07-10,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,5,499,2495
T985253,2024-09-22,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,5,499,2495
T514881,2024-02-21,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T348032,2024-08-16,1144,NEW IN TOWN,1002,Samsung Galaxy S23,4,1199,4796
T771367,2024-12-07,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T675958,2024-09-09,1144,NEW IN TOWN,2003,Puma Running Shoes,4,149,596
T973751,2024-06-12,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T657822,2024-03-25,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T242361,2024-01-07,1144,NEW IN TOWN,2003,Puma Running Shoes,2,149,298
T761948,2024-08-30,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T466129,2024-04-14,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T333446,2024-11-02,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,3,899,2697
T751541,2024-01-10,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T904031,2024-04-19,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T231518,2024-06-25,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T220924,2024-04-02,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T951389,2024-05-09,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T406295,2024-09-29,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T581220,2024-06-24,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T506963,2024-04-20,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T771695,2024-09-20,1144,NEW IN TOWN,2002,Adidas Ultraboost,2,199,398
T174651,2024-09-07,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T337321,2024-09-23,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T926481,2024-11-04,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T976059,2024-04-21,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,2,899,1798
T522327,2024-06-22,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T623179,2024-11-18,1144,NEW IN TOWN,1001,Apple iPhone 15,1,1299,1299
T545660,2024-07-10,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T890502,2024-05-18,1144,NEW IN TOWN,1002,Samsung Galaxy S23,2,1199,2398
T961062,2024-08-18,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T431374,2024-02-07,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,4,499,1996
T355627,2024-02-05,1144,NEW IN TOWN,1001,Apple iPhone 15,1,1299,1299
T538860,2024-08-14,1144,NEW IN TOWN,2002,Adidas Ultraboost,3,199,597
T187045,2024-05-17,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T643728,2024-04-27,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T761965,2024-11-09,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T858546,2024-09-27,1144,NEW IN TOWN,2003,Puma Running Shoes,2,149,298
T475492,2024-08-10,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T514010,2024-09-18,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T363458,2024-08-24,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T357721,2024-12-10,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T240445,2024-08-04,1144,NEW IN TOWN,2003,Puma Running Shoes,2,149,298
T947705,2024-04-19,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T466879,2024-09-07,1144,NEW IN TOWN,2002,Adidas Ultraboost,3,199,597
T150691,2024-04-24,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T741171,2024-02-17,1144,NEW IN TOWN,2002,Adidas Ultraboost,3,199,597
T537925,2024-03-04,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T224023,2024-04-13,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T910532,2024-03-19,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T150701,2024-12-09,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,1,899,899
T726069,2024-03-20,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T480029,2024-05-24,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T913501,2024-09-03,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T449891,2024-11-20,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T708063,2024-09-24,1144,NEW IN TOWN,1002,Samsung Galaxy S23,4,1199,4796
T381806,2024-02-19,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T775373,2024-06-21,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,4,499,1996
T639165,2024-08-31,1144,NEW IN TOWN,2001,Nike Air Max 90,3,189,567
T901293,2024-11-19,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T893670,2024-05-12,1144,NEW IN TOWN,2001,Nike Air Max 90,3,189,567
T819973,2024-03-25,1144,NEW IN TOWN,2002,Adidas Ultraboost,3,199,597
T436194,2024-02-10,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,2,899,1798
T388418,2024-09-04,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T806700,2024-08-30,1144,NEW IN TOWN,1002,Samsung Galaxy S23,5,1199,5995
T715438,2024-04-27,1144,NEW IN TOWN,2001,Nike Air Max 90,3,189,567
T779058,2024-01-11,1144,NEW IN TOWN,2002,Adidas Ultraboost,3,199,597
T822722,2024-11-08,1144,NEW IN TOWN,1002,Samsung Galaxy S23,4,1199,4796
T129932,2024-07-06,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T826697,2024-01-09,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,5,899,4495
T125381,2024-10-11,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,3,499,1497
T717615,2024-05-16,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T269397,2024-04-06,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,3,499,1497
T438816,2024-01-20,1144,NEW IN TOWN,2002,Adidas Ultraboost,3,199,597
T957221,2024-09-07,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T767241,2024-08-19,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T941185,2024-09-13,1144,NEW IN TOWN,2002,Adidas Ultraboost,3,199,597
T784077,2024-02-19,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T347862,2024-12-02,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,1,899,899
T142635,2024-08-12,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T270625,2024-04-24,1144,NEW IN TOWN,2003,Puma Running Shoes,4,149,596
T476812,2024-11-13,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T316599,2024-04-30,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T650253,2024-12-06,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T865107,2024-11-30,1144,NEW IN TOWN,2003,Puma Running Shoes,2,149,298
T403038,2024-05-25,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T182579,2024-12-22,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T411681,2024-12-26,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T551254,2024-05-13,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T132604,2024-11-07,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T381961,2024-08-03,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T536404,2024-09-20,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T424009,2024-03-08,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T916797,2024-12-10,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T162158,2024-06-24,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T318955,2024-10-02,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T700634,2024-05-20,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T430463,2024-05-29,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T539450,2024-11-15,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,5,899,4495
T897264,2024-06-30,1144,NEW IN TOWN,2002,Adidas Ultraboost,2,199,398
T441899,2024-07-01,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T273176,2024-04-29,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T622628,2024-02-21,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T714653,2024-05-29,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T655452,2024-08-01,1144,NEW IN TOWN,1002,Samsung Galaxy S23,4,1199,4796
T994488,2024-06-13,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,1,899,899
T401756,2024-06-30,1144,NEW IN TOWN,2002,Adidas Ultraboost,2,199,398
T506515,2024-01-26,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T614655,2024-12-26,1144,NEW IN TOWN,2001,Nike Air Max 90,3,189,567
T856578,2024-12-27,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T207508,2024-05-03,1144,NEW IN TOWN,1002,Samsung Galaxy S23,5,1199,5995
T772389,2024-11-05,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T624437,2024-11-23,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T935609,2024-03-07,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,3,129,387
T108024,2024-11-23,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,3,129,387
T443270,2024-03-03,1144,NEW IN TOWN,1001,Apple iPhone 15,1,1299,1299
T890946,2024-09-28,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,3,899,2697
T510515,2024-03-28,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,4,499,1996
T325748,2024-04-07,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T299771,2024-01-25,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,3,899,2697
T295038,2024-01-28,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T460767,2024-06-21,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T603963,2024-04-21,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T800896,2024-09-27,1144,NEW IN TOWN,1001,Apple iPhone 15,1,1299,1299
T703744,2024-07-26,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,4,499,1996
T233430,2024-11-16,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T887507,2024-05-11,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T451369,2024-08-23,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T797438,2024-04-05,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T155347,2024-01-21,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T601888,2024-06-08,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T895170,2024-05-22,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T563313,2024-09-23,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,4,499,1996
T943640,2024-02-09,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,1,899,899
T953123,2024-03-12,1144,NEW IN TOWN,1002,Samsung Galaxy S23,5,1199,5995
T467091,2024-08-10,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T453946,2024-09-27,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,3,499,1497
T126175,2024-10-22,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,2,899,1798
T200114,2024-11-26,1144,NEW IN TOWN,1002,Samsung Galaxy S23,5,1199,5995
T209193,2024-07-24,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T190455,2024-12-15,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,5,899,4495
T213943,2024-05-25,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T243955,2024-04-09,1144,NEW IN TOWN,1002,Samsung Galaxy S23,5,1199,5995
T677405,2024-07-05,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,3,899,2697
T942808,2024-09-30,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,4,499,1996
T174740,2024-02-07,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T744652,2024-05-11,1144,NEW IN TOWN,1002,Samsung Galaxy S23,5,1199,5995
T540799,2024-10-25,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T101163,2024-04-24,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,5,499,2495
T364625,2024-09-13,1144,NEW IN TOWN,2003,Puma Running Shoes,3,149,447
T376087,2024-09-13,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T608660,2024-05-31,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T805642,2024-03-26,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T322762,2024-04-22,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,1,899,899
T342463,2024-07-17,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T210501,2024-10-05,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T779726,2024-05-10,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,3,499,1497
T744428,2024-11-04,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T572182,2024-12-21,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T223394,2024-07-23,1144,NEW IN TOWN,2002,Adidas Ultraboost,2,199,398
T556448,2024-06-11,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T524525,2024-10-15,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,5,899,4495
T237789,2024-06-21,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T373210,2024-08-26,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T283864,2024-07-18,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T763291,2024-12-19,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T434978,2024-01-12,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T871569,2024-08-13,1144,NEW IN TOWN,1002,Samsung Galaxy S23,5,1199,5995
T440526,2024-06-19,1144,NEW IN TOWN,1001,Apple iPhone 15,3,1299,3897
T300409,2024-01-07,1144,NEW IN TOWN,1002,Samsung Galaxy S23,2,1199,2398
T171519,2024-10-14,1144,NEW IN TOWN,2001,Nike Air Max 90,5,189,945
T123748,2024-11-25,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,2,899,1798
T454389,2024-09-07,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T921389,2024-09-03,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T424238,2024-01-09,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T184882,2024-02-26,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,3,129,387
T657300,2024-12-15,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T406360,2024-09-05,1144,NEW IN TOWN,1001,Apple iPhone 15,1,1299,1299
T799661,2024-11-27,1144,NEW IN TOWN,1001,Apple iPhone 15,3,1299,3897
T507260,2024-08-15,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T600010,2024-11-07,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T890708,2024-11-13,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,3,129,387
T394279,2024-11-28,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T749501,2024-07-04,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T623967,2024-06-29,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T910179,2024-06-07,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T320217,2024-07-04,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T825619,2024-09-14,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,1,899,899
T595493,2024-03-26,1144,NEW IN TOWN,1001,Apple iPhone 15,3,1299,3897
T675889,2024-09-05,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T699019,2024-08-24,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T451559,2024-04-22,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T302335,2024-04-05,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T115013,2024-11-26,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T222962,2024-06-17,1144,NEW IN TOWN,2002,Adidas Ultraboost,3,199,597
T572421,2024-01-26,1144,NEW IN TOWN,2003,Puma Running Shoes,1,149,149
T955297,2024-04-03,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,2,899,1798
T256100,2024-02-05,1144,NEW IN TOWN,2003,Puma Running Shoes,4,149,596
T502478,2024-09-19,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T217592,2024-11-02,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T282774,2024-05-18,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T826401,2024-03-05,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T434575,2024-05-04,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T765633,2024-09-03,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,3,499,1497
T665225,2024-10-25,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T223343,2024-10-22,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T677344,2024-08-20,1144,NEW IN TOWN,1002,Samsung Galaxy S23,3,1199,3597
T976566,2024-09-04,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T622451,2024-12-10,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T703366,2024-08-11,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,5,499,2495
T911143,2024-03-07,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,2,129,258
T835995,2024-12-11,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T113157,2024-02-28,1144,NEW IN TOWN,1001,Apple iPhone 15,1,1299,1299
T745576,2024-10-22,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T555493,2024-06-26,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T771617,2024-08-27,1144,NEW IN TOWN,1001,Apple iPhone 15,1,1299,1299
T101621,2024-06-18,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T851144,2024-04-02,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,1,499,499
T705910,2024-04-25,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T995396,2024-07-07,1144,NEW IN TOWN,1001,Apple iPhone 15,5,1299,6495
T186445,2024-10-27,1144,NEW IN TOWN,2001,Nike Air Max 90,4,189,756
T246823,2024-01-24,1144,NEW IN TOWN,1001,Apple iPhone 15,1,1299,1299
T698844,2024-09-22,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T842014,2024-03-08,1144,NEW IN TOWN,1002,Samsung Galaxy S23,5,1199,5995
T293695,2024-11-28,1144,NEW IN TOWN,1002,Samsung Galaxy S23,5,1199,5995
T334406,2024-12-01,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,4,129,516
T815658,2024-08-18,1144,NEW IN TOWN,1001,Apple iPhone 15,4,1299,5196
T164806,2024-09-13,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,3,499,1497
T155803,2024-02-07,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T250900,2024-03-30,1144,NEW IN TOWN,2002,Adidas Ultraboost,3,199,597
T494043,2024-04-03,1144,NEW IN TOWN,2001,Nike Air Max 90,1,189,189
T230726,2024-07-08,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T547786,2024-12-12,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,3,499,1497
T819868,2024-02-12,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T286121,2024-05-05,1144,NEW IN TOWN,1004,Dyson V15 Vacuum Cleaner,4,899,3596
T369088,2024-01-23,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,5,499,2495
T242904,2024-01-05,1144,NEW IN TOWN,1001,Apple iPhone 15,1,1299,1299
T936069,2024-01-18,1144,NEW IN TOWN,2002,Adidas Ultraboost,4,199,796
T318570,2024-10-14,1144,NEW IN TOWN,2003,Puma Running Shoes,4,149,596
T458808,2024-03-29,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T831610,2024-03-28,1144,NEW IN TOWN,2002,Adidas Ultraboost,1,199,199
T958472,2024-02-20,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T579801,2024-10-08,1144,NEW IN TOWN,1001,Apple iPhone 15,2,1299,2598
T433978,2024-02-28,1144,NEW IN TOWN,2002,Adidas Ultraboost,2,199,398
T297922,2024-06-20,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,1,129,129
T234667,2024-03-03,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,2,499,998
T130990,2024-09-21,1144,NEW IN TOWN,2002,Adidas Ultraboost,2,199,398
T579924,2024-12-17,1144,NEW IN TOWN,2003,Puma Running Shoes,4,149,596
T631662,2024-07-26,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,3,129,387
T852495,2024-04-01,1144,NEW IN TOWN,2003,Puma Running Shoes,4,149,596
T421283,2024-11-05,1144,NEW IN TOWN,1002,Samsung Galaxy S23,1,1199,1199
T783041,2024-07-04,1144,NEW IN TOWN,2002,Adidas Ultraboost,5,199,995
T852533,2024-01-23,1144,NEW IN TOWN,1002,Samsung Galaxy S23,2,1199,2398
T594369,2024-04-23,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
T704135,2024-08-02,1144,NEW IN TOWN,1003,Sony WH-1000XM5 Headphones,3,499,1497
T168367,2024-09-05,1144,NEW IN TOWN,2003,Puma Running Shoes,5,149,745
T794445,2024-07-09,1144,NEW IN TOWN,2004,Skechers Memory Foam Sneakers,5,129,645
T759618,2024-04-05,1144,NEW IN TOWN,2001,Nike Air Max 90,2,189,378
